from,to,timestamp,type,user_id
S1,S1_3,2024-06-03 09:52:09.000,Req,13
S1_3,S1,2024-06-03 09:52:09.900,Res,13
S1,S0,2024-06-03 09:52:09.900,Res,13
S0,S4,2024-06-03 09:52:09.900,Req,13
S4,S4_3,2024-06-03 09:52:09.900,Req,13
S4_3,S4,2024-06-03 09:52:19.300,Res,13
S4,S0,2024-06-03 09:52:19.300,Res,13
S0,null,2024-06-03 09:52:19.300,Res,13
null,S0,2024-06-03 10:11:25.000,Req,14
S0,S4,2024-06-03 10:11:25.000,Req,14
S4,S4_2,2024-06-03 10:11:25.000,Req,14
S4_2,S4,2024-06-03 10:11:30.400,Res,14
S4,S0,2024-06-03 10:11:30.400,Res,14
S0,S2,2024-06-03 10:11:30.400,Req,14
S2,S2_4,2024-06-03 10:11:30.400,Req,14
S2_4,S2,2024-06-03 10:11:31.300,Res,14
S2,S2_1,2024-06-03 10:11:31.300,Req,14
S2_1,S2,2024-06-03 10:11:32.600,Res,14
S2,S2_2,2024-06-03 10:11:32.600,Req,14
S2_2,S2,2024-06-03 10:11:33.100,Res,14
S2,S2_3,2024-06-03 10:11:33.100,Req,14
S2_3,S2,2024-06-03 10:11:33.700,Res,14
S2,S2_5,2024-06-03 10:11:33.700,Req,14
S2_5,S2,2024-06-03 10:11:35.000,Res,14
S2,S0,2024-06-03 10:11:35.000,Res,14
S0,S5,2024-06-03 10:11:35.000,Req,14
S5,S5_2,2024-06-03 10:11:35.000,Req,14
S5_2,S5_2_1,2024-06-03 10:11:35.000,Req,14
S5_2_1,S5_2,2024-06-03 10:11:43.000,Res,14
S5_2,S5,2024-06-03 10:11:43.000,Res,14
S5,S0,2024-06-03 10:11:43.000,Res,14
S0,S1,2024-06-03 10:11:43.000,Req,14
S1,S1_2,2024-06-03 10:11:43.000,Req,14
S1_2,S1,2024-06-03 10:11:43.400,Res,14
S1,S0,2024-06-03 10:11:43.400,Res,14
S0,S3,2024-06-03 10:11:43.400,Req,14
S3,S3_1,2024-06-03 10:11:43.400,Req,14
S3_1,S3,2024-06-03 10:11:46.400,Res,14
S3,S3_2,2024-06-03 10:11:46.400,Req,14
S3_2,S3,2024-06-03 10:11:51.000,Res,14
S3,S3_3,2024-06-03 10:11:51.000,Req,14
S3_3,S3,2024-06-03 10:11:55.800,Res,14
S3,S0,2024-06-03 10:11:55.800,Res,14
S0,null,2024-06-03 10:11:55.800,Res,14
null,S0,2024-06-03 09:34:21.000,Req,15
S0,S1,2024-06-03 09:34:21.000,Req,15
S1,S1_1,2024-06-03 09:34:21.000,Req,15
S1_1,S1,2024-06-03 09:34:21.900,Res,15
S1,S0,2024-06-03 09:34:21.900,Res,15
S0,S3,2024-06-03 09:34:21.900,Req,15
S3,S3_1,2024-06-03 09:34:21.900,Req,15
S3_1,S3,2024-06-03 09:34:26.100,Res,15
S3,S3_2,2024-06-03 09:34:26.100,Req,15
S3_2,S3,2024-06-03 09:34:30.800,Res,15
S3,S3_3,2024-06-03 09:34:30.800,Req,15
S3_3,S3,2024-06-03 09:34:35.200,Res,15
S3,S0,2024-06-03 09:34:35.200,Res,15
S0,S4,2024-06-03 09:34:35.200,Req,15
S4,S4_2,2024-06-03 09:34:35.200,Req,15
S4_2,S4,2024-06-03 09:34:40.700,Res,15
S4,S0,2024-06-03 09:34:40.700,Res,15
S0,S5,2024-06-03 09:34:40.700,Req,15
S5,S5_2,2024-06-03 09:34:40.700,Req,15
S5_2,S5_2_1,2024-06-03 09:34:40.700,Req,15
S5_2_1,S5_2,2024-06-03 09:34:47.200,Res,15
S5_2,S5,2024-06-03 09:34:47.200,Res,15
S5,S0,2024-06-03 09:34:47.200,Res,15
S0,null,2024-06-03 09:34:47.200,Res,15
null,S0,2024-06-03 10:38:56.000,Req,16
S0,S2,2024-06-03 10:38:56.000,Req,16
S2,S2_1,2024-06-03 10:38:56.000,Req,16
S2_1,S2,2024-06-03 10:38:56.500,Res,16
S2,S2_3,2024-06-03 10:38:56.500,Req,16
S2_3,S2,2024-06-03 10:38:57.500,Res,16
S2,S0,2024-06-03 10:38:57.500,Res,16
S0,S3,2024-06-03 10:38:57.500,Req,16
S3,S3_1,2024-06-03 10:38:57.500,Req,16
S3_1,S3,2024-06-03 10:39:00.100,Res,16
S3,S3_2,2024-06-03 10:39:00.100,Req,16
S3_2,S3,2024-06-03 10:39:01.600,Res,16
S3,S3_3,2024-06-03 10:39:01.600,Req,16
S3_3,S3,2024-06-03 10:39:05.400,Res,16
S3,S0,2024-06-03 10:39:05.400,Res,16
S0,S5,2024-06-03 10:39:05.400,Req,16
S5,S5_2,2024-06-03 10:39:05.400,Req,16
S5_2,S5_2_2,2024-06-03 10:39:05.400,Req,16
S5_2_2,S5_2,2024-06-03 10:39:12.200,Res,16
S5_2,S5,2024-06-03 10:39:12.200,Res,16
S5,S0,2024-06-03 10:39:12.200,Res,16
S0,S4,2024-06-03 10:39:12.200,Req,16
S4,S4_4,2024-06-03 10:39:12.200,Req,16
S4_4,S4,2024-06-03 10:39:14.300,Res,16
S4,S0,2024-06-03 10:39:14.300,Res,16
S0,S1,2024-06-03 10:39:14.300,Req,16
S1,S1_1,2024-06-03 10:39:14.300,Req,16
S1_1,S1,2024-06-03 10:39:14.300,Res,16
S1,S0,2024-06-03 10:39:14.300,Res,16
S0,null,2024-06-03 10:39:14.300,Res,16
null,S0,2024-06-03 09:29:54.000,Req,17
S0,S5,2024-06-03 09:29:54.000,Req,17
S5,S5_2,2024-06-03 09:29:54.000,Req,17
S5_2,S5_2_2,2024-06-03 09:29:54.000,Req,17
S5_2_2,S5_2,2024-06-03 09:29:56.500,Res,17
S5_2,S5,2024-06-03 09:29:56.500,Res,17
S5,S0,2024-06-03 09:29:56.500,Res,17
S0,S1,2024-06-03 09:29:56.500,Req,17
S1,S1_1,2024-06-03 09:29:56.500,Req,17
S1_1,S1,2024-06-03 09:29:56.600,Res,17
S1,S0,2024-06-03 09:29:56.600,Res,17
S0,S4,2024-06-03 09:29:56.600,Req,17
S4,S4_5,2024-06-03 09:29:56.600,Req,17
S4_5,S4,2024-06-03 09:29:58.400,Res,17
S4,S0,2024-06-03 09:29:58.400,Res,17
S0,null,2024-06-03 09:29:58.400,Res,17
null,S0,2024-06-03 10:07:56.000,Req,18
S0,S4,2024-06-03 10:07:56.000,Req,18
S4,S4_5,2024-06-03 10:07:56.000,Req,18
S4_5,S4,2024-06-03 10:08:00.400,Res,18
S4,S0,2024-06-03 10:08:00.400,Res,18
S0,S2,2024-06-03 10:08:00.400,Req,18
S2,S2_5,2024-06-03 10:08:00.400,Req,18
S2_5,S2,2024-06-03 10:08:01.700,Res,18
S2,S0,2024-06-03 10:08:01.700,Res,18
S0,null,2024-06-03 10:08:01.700,Res,18
null,S0,2024-06-03 09:53:57.000,Req,19
S0,S5,2024-06-03 09:53:57.000,Req,19
S5,S5_1,2024-06-03 09:53:57.000,Req,19
S5_1,S5_1_1,2024-06-03 09:53:57.000,Req,19
S5_1_1,S5_1,2024-06-03 09:54:03.300,Res,19
S5_1,S5,2024-06-03 09:54:03.300,Res,19
S5,S0,2024-06-03 09:54:03.300,Res,19
S0,S1,2024-06-03 09:54:03.300,Req,19
S1,S1_1,2024-06-03 09:54:03.300,Req,19
S1_1,S1,2024-06-03 09:54:03.700,Res,19
S1,S0,2024-06-03 09:54:03.700,Res,19
S0,null,2024-06-03 09:54:03.700,Res,19
null,S0,2024-06-03 09:18:56.000,Req,20
S0,S3,2024-06-03 09:18:56.000,Req,20
S3,S3_1,2024-06-03 09:18:56.000,Req,20
S3_1,S3,2024-06-03 09:18:59.600,Res,20
S3,S3_2,2024-06-03 09:18:59.600,Req,20
S3_2,S3,2024-06-03 09:19:04.000,Res,20
S3,S3_3,2024-06-03 09:19:04.000,Req,20
S3_3,S3,2024-06-03 09:19:07.100,Res,20
S3,S0,2024-06-03 09:19:07.100,Res,20
S0,S2,2024-06-03 09:19:07.100,Req,20
S2,S2_4,2024-06-03 09:19:07.100,Req,20
S2_4,S2,2024-06-03 09:19:07.600,Res,20
S2,S2_2,2024-06-03 09:19:07.600,Req,20
S2_2,S2,2024-06-03 09:19:08.600,Res,20
S2,S2_1,2024-06-03 09:19:08.600,Req,20
S2_1,S2,2024-06-03 09:19:09.200,Res,20
S2,S2_3,2024-06-03 09:19:09.200,Req,20
S2_3,S2,2024-06-03 09:19:09.800,Res,20
S2,S2_5,2024-06-03 09:19:09.800,Req,20
S2_5,S2,2024-06-03 09:19:10.900,Res,20
S2,S0,2024-06-03 09:19:10.900,Res,20
S0,null,2024-06-03 09:19:10.900,Res,20
null,S0,2024-06-03 09:14:39.000,Req,21
S0,S4,2024-06-03 09:14:39.000,Req,21
S4,S4_5,2024-06-03 09:14:39.000,Req,21
S4_5,S4,2024-06-03 09:14:42.100,Res,21
S4,S0,2024-06-03 09:14:42.100,Res,21
S0,S3,2024-06-03 09:14:42.100,Req,21
S3,S3_1,2024-06-03 09:14:42.100,Req,21
S3_1,S3,2024-06-03 09:14:45.800,Res,21
S3,S3_2,2024-06-03 09:14:45.800,Req,21
S3_2,S3,2024-06-03 09:14:49.700,Res,21
S3,S3_3,2024-06-03 09:14:49.700,Req,21
S3_3,S3,2024-06-03 09:14:51.200,Res,21
S3,S0,2024-06-03 09:14:51.200,Res,21
S0,S1,2024-06-03 09:14:51.200,Req,21
S1,S1_2,2024-06-03 09:14:51.200,Req,21
S1_2,S1,2024-06-03 09:14:51.200,Res,21
S1,S0,2024-06-03 09:14:51.200,Res,21
S0,S2,2024-06-03 09:14:51.200,Req,21
S2,S2_4,2024-06-03 09:14:51.200,Req,21
S2_4,S2,2024-06-03 09:14:52.200,Res,21
S2,S2_1,2024-06-03 09:14:52.200,Req,21
S2_1,S2,2024-06-03 09:14:53.000,Res,21
S2,S2_5,2024-06-03 09:14:53.000,Req,21
S2_5,S2,2024-06-03 09:14:54.500,Res,21
S2,S2_3,2024-06-03 09:14:54.500,Req,21
S2_3,S2,2024-06-03 09:14:55.400,Res,21
S2,S2_2,2024-06-03 09:14:55.400,Req,21
S2_2,S2,2024-06-03 09:14:56.400,Res,21
S2,S0,2024-06-03 09:14:56.400,Res,21
S0,S5,2024-06-03 09:14:56.400,Req,21
S5,S5_1,2024-06-03 09:14:56.400,Req,21
S5_1,S5_1_1,2024-06-03 09:14:56.400,Req,21
S5_1_1,S5_1,2024-06-03 09:15:00.900,Res,21
S5_1,S5,2024-06-03 09:15:00.900,Res,21
S5,S0,2024-06-03 09:15:00.900,Res,21
S0,null,2024-06-03 09:15:00.900,Res,21
null,S0,2024-06-03 10:25:50.000,Req,23
S0,S1,2024-06-03 10:25:50.000,Req,23
S1,S1_2,2024-06-03 10:25:50.000,Req,23
S1_2,S1,2024-06-03 10:25:50.300,Res,23
S1,S0,2024-06-03 10:25:50.300,Res,23
S0,S5,2024-06-03 10:25:50.300,Req,23
S5,S5_1,2024-06-03 10:25:50.300,Req,23
S5_1,S5_1_3,2024-06-03 10:25:50.300,Req,23
S5_1_3,S5_1,2024-06-03 10:25:54.800,Res,23
S5_1,S5,2024-06-03 10:25:54.800,Res,23
S5,S0,2024-06-03 10:25:54.800,Res,23
S0,S4,2024-06-03 10:25:54.800,Req,23
S4,S4_3,2024-06-03 10:25:54.800,Req,23
S4_3,S4,2024-06-03 10:26:02.800,Res,23
S4,S0,2024-06-03 10:26:02.800,Res,23
S0,S3,2024-06-03 10:26:02.800,Req,23
S3,S3_1,2024-06-03 10:26:02.800,Req,23
S3_1,S3,2024-06-03 10:26:07.500,Res,23
S3,S3_2,2024-06-03 10:26:07.500,Req,23
S3_2,S3,2024-06-03 10:26:11.300,Res,23
S3,S3_3,2024-06-03 10:26:11.300,Req,23
S3_3,S3,2024-06-03 10:26:15.800,Res,23
S3,S0,2024-06-03 10:26:15.800,Res,23
S0,null,2024-06-03 10:26:15.800,Res,23
null,S0,2024-06-03 09:58:13.000,Req,25
S0,S4,2024-06-03 09:58:13.000,Req,25
S4,S4_4,2024-06-03 09:58:13.000,Req,25
S4_4,S4,2024-06-03 09:58:15.600,Res,25
S4,S0,2024-06-03 09:58:15.600,Res,25
S0,S2,2024-06-03 09:58:15.600,Req,25
S2,S2_3,2024-06-03 09:58:15.600,Req,25
S2_3,S2,2024-06-03 09:58:16.100,Res,25
S2,S2_4,2024-06-03 09:58:16.100,Req,25
S2_4,S2,2024-06-03 09:58:16.600,Res,25
S2,S2_2,2024-06-03 09:58:16.600,Req,25
S2_2,S2,2024-06-03 09:58:18.000,Res,25
S2,S2_5,2024-06-03 09:58:18.000,Req,25
S2_5,S2,2024-06-03 09:58:18.500,Res,25
S2,S2_1,2024-06-03 09:58:18.500,Req,25
S2_1,S2,2024-06-03 09:58:19.500,Res,25
S2,S0,2024-06-03 09:58:19.500,Res,25
S0,null,2024-06-03 09:58:19.500,Res,25
null,S0,2024-06-03 09:17:41.000,Req,26
S0,S1,2024-06-03 09:17:41.000,Req,26
S1,S1_1,2024-06-03 09:17:41.000,Req,26
S1_1,S1,2024-06-03 09:17:41.600,Res,26
S1,S0,2024-06-03 09:17:41.600,Res,26
S0,S2,2024-06-03 09:17:41.600,Req,26
S2,S2_5,2024-06-03 09:17:41.600,Req,26
S2_5,S2,2024-06-03 09:17:42.800,Res,26
S2,S2_3,2024-06-03 09:17:42.800,Req,26
S2_3,S2,2024-06-03 09:17:43.700,Res,26
S2,S2_1,2024-06-03 09:17:43.700,Req,26
S2_1,S2,2024-06-03 09:17:44.300,Res,26
S2,S2_2,2024-06-03 09:17:44.300,Req,26
S2_2,S2,2024-06-03 09:17:45.100,Res,26
S2,S2_4,2024-06-03 09:17:45.100,Req,26
S2_4,S2,2024-06-03 09:17:46.200,Res,26
S2,S0,2024-06-03 09:17:46.200,Res,26
S0,S4,2024-06-03 09:17:46.200,Req,26
S4,S4_5,2024-06-03 09:17:46.200,Req,26
S4_5,S4,2024-06-03 09:17:51.200,Res,26
S4,S0,2024-06-03 09:17:51.200,Res,26
S0,null,2024-06-03 09:17:51.200,Res,26
null,S0,2024-06-03 09:01:58.000,Req,27
S0,S4,2024-06-03 09:01:58.000,Req,27
S4,S4_3,2024-06-03 09:01:58.000,Req,27
S4_3,S4,2024-06-03 09:02:02.000,Res,27
S4,S0,2024-06-03 09:02:02.000,Res,27
S0,S1,2024-06-03 09:02:02.000,Req,27
S1,S1_2,2024-06-03 09:02:02.000,Req,27
S1_2,S1,2024-06-03 09:02:02.900,Res,27
S1,S0,2024-06-03 09:02:02.900,Res,27
S0,null,2024-06-03 09:02:02.900,Res,27
null,S0,2024-06-03 09:17:56.000,Req,28
S0,S2,2024-06-03 09:17:56.000,Req,28
S2,S2_1,2024-06-03 09:17:56.000,Req,28
S2_1,S2,2024-06-03 09:17:57.300,Res,28
S2,S2_5,2024-06-03 09:17:57.300,Req,28
S2_5,S2,2024-06-03 09:17:58.600,Res,28
S2,S2_2,2024-06-03 09:17:58.600,Req,28
S2_2,S2,2024-06-03 09:17:59.400,Res,28
S2,S2_3,2024-06-03 09:17:59.400,Req,28
S2_3,S2,2024-06-03 09:18:00.100,Res,28
S2,S2_4,2024-06-03 09:18:00.100,Req,28
S2_4,S2,2024-06-03 09:18:01.100,Res,28
S2,S0,2024-06-03 09:18:01.100,Res,28
S0,S5,2024-06-03 09:18:01.100,Req,28
S5,S5_1,2024-06-03 09:18:01.100,Req,28
S5_1,S5_1_2,2024-06-03 09:18:01.100,Req,28
S5_1_2,S5_1,2024-06-03 09:18:09.900,Res,28
S5_1,S5,2024-06-03 09:18:09.900,Res,28
S5,S0,2024-06-03 09:18:09.900,Res,28
S0,S1,2024-06-03 09:18:09.900,Req,28
S1,S1_3,2024-06-03 09:18:09.900,Req,28
S1_3,S1,2024-06-03 09:18:10.800,Res,28
S1,S0,2024-06-03 09:18:10.800,Res,28
S0,S3,2024-06-03 09:18:10.800,Req,28
S3,S3_1,2024-06-03 09:18:10.800,Req,28
S3_1,S3,2024-06-03 09:18:15.400,Res,28
S3,S3_2,2024-06-03 09:18:15.400,Req,28
