from,to,timestamp,type,user_id
S3_3,S3,2024-06-03T09:37:04.300+02:00,Res,3
S3,S0,2024-06-03T09:37:04.300+02:00,Res,3
S0,S4,2024-06-03T09:37:04.300+02:00,Req,3
S4,S4_5,2024-06-03T09:37:04.300+02:00,Req,3
S4_5,S4,2024-06-03T09:37:10.000+02:00,Res,3
S4,S0,2024-06-03T09:37:10.000+02:00,Res,3
S0,S5,2024-06-03T09:37:10.000+02:00,Req,3
S5,S0,2024-06-03T09:37:10.000+02:00,Res,3
S0,null,2024-06-03T09:37:10.000+02:00,Res,3
null,S0,2024-06-03T10:30:08.000+02:00,Req,4
S0,S1,2024-06-03T10:30:08.000+02:00,Req,4
S1,S1_2,2024-06-03T10:30:08.000+02:00,Req,4
S1_2,S1,2024-06-03T10:30:08.900+02:00,Res,4
S1,S0,2024-06-03T10:30:08.900+02:00,Res,4
S0,S2,2024-06-03T10:30:08.900+02:00,Req,4
S2,S2_4,2024-06-03T10:30:08.900+02:00,Req,4
S2_4,S2,2024-06-03T10:30:09.900+02:00,Res,4
S2,S2_5,2024-06-03T10:30:09.900+02:00,Req,4
S2_5,S2,2024-06-03T10:30:10.700+02:00,Res,4
S2,S2_2,2024-06-03T10:30:10.700+02:00,Req,4
S2_2,S2,2024-06-03T10:30:12.100+02:00,Res,4
S2,S0,2024-06-03T10:30:12.100+02:00,Res,4
S0,S3,2024-06-03T10:30:12.100+02:00,Req,4
S3,S3_1,2024-06-03T10:30:12.100+02:00,Req,4
S3_1,S3,2024-06-03T10:30:14.900+02:00,Res,4
S3,S3_2,2024-06-03T10:30:14.900+02:00,Req,4
S3_2,S3,2024-06-03T10:30:16.400+02:00,Res,4
S3,S3_3,2024-06-03T10:30:16.400+02:00,Req,4
S3_3,S3,2024-06-03T10:30:20.700+02:00,Res,4
S3,S0,2024-06-03T10:30:20.700+02:00,Res,4
S0,S4,2024-06-03T10:30:20.700+02:00,Req,4
S4,S4_2,2024-06-03T10:30:20.700+02:00,Req,4
S4_2,S4,2024-06-03T10:30:23.900+02:00,Res,4
S4,S0,2024-06-03T10:30:23.900+02:00,Res,4
S0,S5,2024-06-03T10:30:23.900+02:00,Req,4
S5,S0,2024-06-03T10:30:23.900+02:00,Res,4
S0,null,2024-06-03T10:30:23.900+02:00,Res,4
null,S0,2024-06-03T10:42:44.000+02:00,Req,5
S0,S1,2024-06-03T10:42:44.000+02:00,Req,5
S1,S1_3,2024-06-03T10:42:44.000+02:00,Req,5
S1_3,S1,2024-06-03T10:42:44.400+02:00,Res,5
S1,S0,2024-06-03T10:42:44.400+02:00,Res,5
S0,S2,2024-06-03T10:42:44.400+02:00,Req,5
S2,S2_2,2024-06-03T10:42:44.400+02:00,Req,5
S2_2,S2,2024-06-03T10:42:45.500+02:00,Res,5
S2,S2_3,2024-06-03T10:42:45.500+02:00,Req,5
S2_3,S2,2024-06-03T10:42:46.200+02:00,Res,5
S2,S0,2024-06-03T10:42:46.200+02:00,Res,5
S0,S3,2024-06-03T10:42:46.200+02:00,Req,5
S3,S3_1,2024-06-03T10:42:46.200+02:00,Req,5
S3_1,S3,2024-06-03T10:42:50.700+02:00,Res,5
S3,S3_2,2024-06-03T10:42:50.700+02:00,Req,5
S3_2,S3,2024-06-03T10:42:55.300+02:00,Res,5
S3,S3_3,2024-06-03T10:42:55.300+02:00,Req,5
S3_3,S3,2024-06-03T10:42:58.700+02:00,Res,5
S3,S0,2024-06-03T10:42:58.700+02:00,Res,5
S0,S4,2024-06-03T10:42:58.700+02:00,Req,5
S4,S4_5,2024-06-03T10:42:58.700+02:00,Req,5
S4_5,S4,2024-06-03T10:43:05.700+02:00,Res,5
S4,S0,2024-06-03T10:43:05.700+02:00,Res,5
S0,S5,2024-06-03T10:43:05.700+02:00,Req,5
S5,S0,2024-06-03T10:43:05.700+02:00,Res,5
S0,null,2024-06-03T10:43:05.700+02:00,Res,5
null,S0,2024-06-03T09:51:31.000+02:00,Req,6
S0,S1,2024-06-03T09:51:31.000+02:00,Req,6
S1,S1_1,2024-06-03T09:51:31.000+02:00,Req,6
S1_1,S1,2024-06-03T09:51:32.000+02:00,Res,6
S1,S0,2024-06-03T09:51:32.000+02:00,Res,6
S0,S2,2024-06-03T09:51:32.000+02:00,Req,6
S2,S2_1,2024-06-03T09:51:32.000+02:00,Req,6
S2_1,S2,2024-06-03T09:51:32.800+02:00,Res,6
S2,S2_5,2024-06-03T09:51:32.800+02:00,Req,6
S2_5,S2,2024-06-03T09:51:34.200+02:00,Res,6
S2,S2_3,2024-06-03T09:51:34.200+02:00,Req,6
S2_3,S2,2024-06-03T09:51:35.500+02:00,Res,6
S2,S2_2,2024-06-03T09:51:35.500+02:00,Req,6
S2_2,S2,2024-06-03T09:51:36.200+02:00,Res,6
S2,S0,2024-06-03T09:51:36.200+02:00,Res,6
S0,S3,2024-06-03T09:51:36.200+02:00,Req,6
S3,S3_1,2024-06-03T09:51:36.200+02:00,Req,6
S3_1,S3,2024-06-03T09:51:38.700+02:00,Res,6
S3,S3_2,2024-06-03T09:51:38.700+02:00,Req,6
S3_2,S3,2024-06-03T09:51:42.800+02:00,Res,6
S3,S3_3,2024-06-03T09:51:42.800+02:00,Req,6
S3_3,S3,2024-06-03T09:51:44.300+02:00,Res,6
S3,S0,2024-06-03T09:51:44.300+02:00,Res,6
S0,S4,2024-06-03T09:51:44.300+02:00,Req,6
S4,S4_5,2024-06-03T09:51:44.300+02:00,Req,6
S4_5,S4,2024-06-03T09:51:47.600+02:00,Res,6
S4,S0,2024-06-03T09:51:47.600+02:00,Res,6
S0,S5,2024-06-03T09:51:47.600+02:00,Req,6
S5,S0,2024-06-03T09:51:47.600+02:00,Res,6
S0,null,2024-06-03T09:51:47.600+02:00,Res,6
null,S0,2024-06-03T10:34:06.000+02:00,Req,7
S0,S1,2024-06-03T10:34:06.000+02:00,Req,7
S1,S1_2,2024-06-03T10:34:06.000+02:00,Req,7
S1_2,S1,2024-06-03T10:34:06.700+02:00,Res,7
S1,S0,2024-06-03T10:34:06.700+02:00,Res,7
S0,S2,2024-06-03T10:34:06.700+02:00,Req,7
S2,S2_4,2024-06-03T10:34:06.700+02:00,Req,7
S2_4,S2,2024-06-03T10:34:07.400+02:00,Res,7
S2,S2_5,2024-06-03T10:34:07.400+02:00,Req,7
S2_5,S2,2024-06-03T10:34:08.900+02:00,Res,7
S2,S2_2,2024-06-03T10:34:08.900+02:00,Req,7
S2_2,S2,2024-06-03T10:34:10.000+02:00,Res,7
S2,S2_1,2024-06-03T10:34:10.000+02:00,Req,7
S2_1,S2,2024-06-03T10:34:10.500+02:00,Res,7
S2,S2_3,2024-06-03T10:34:10.500+02:00,Req,7
S2_3,S2,2024-06-03T10:34:11.400+02:00,Res,7
S2,S0,2024-06-03T10:34:11.400+02:00,Res,7
S0,S3,2024-06-03T10:34:11.400+02:00,Req,7
S3,S3_1,2024-06-03T10:34:11.400+02:00,Req,7
S3_1,S3,2024-06-03T10:34:15.800+02:00,Res,7
S3,S3_2,2024-06-03T10:34:15.800+02:00,Req,7
S3_2,S3,2024-06-03T10:34:17.300+02:00,Res,7
S3,S3_3,2024-06-03T10:34:17.300+02:00,Req,7
S3_3,S3,2024-06-03T10:34:19.500+02:00,Res,7
S3,S0,2024-06-03T10:34:19.500+02:00,Res,7
S0,S4,2024-06-03T10:34:19.500+02:00,Req,7
S4,S4_4,2024-06-03T10:34:19.500+02:00,Req,7
S4_4,S4,2024-06-03T10:34:27.300+02:00,Res,7
S4,S0,2024-06-03T10:34:27.300+02:00,Res,7
S0,S5,2024-06-03T10:34:27.300+02:00,Req,7
S5,S0,2024-06-03T10:34:27.300+02:00,Res,7
S0,null,2024-06-03T10:34:27.300+02:00,Res,7
null,S0,2024-06-03T10:18:23.000+02:00,Req,8
S0,S1,2024-06-03T10:18:23.000+02:00,Req,8
S1,S1_3,2024-06-03T10:18:23.000+02:00,Req,8
S1_3,S1,2024-06-03T10:18:24.000+02:00,Res,8
S1,S0,2024-06-03T10:18:24.000+02:00,Res,8
S0,S2,2024-06-03T10:18:24.000+02:00,Req,8
S2,S2_2,2024-06-03T10:18:24.000+02:00,Req,8
S2_2,S2,2024-06-03T10:18:25.100+02:00,Res,8
S2,S2_3,2024-06-03T10:18:25.100+02:00,Req,8
S2_3,S2,2024-06-03T10:18:26.000+02:00,Res,8
S2,S2_1,2024-06-03T10:18:26.000+02:00,Req,8
S2_1,S2,2024-06-03T10:18:27.000+02:00,Res,8
S2,S2_5,2024-06-03T10:18:27.000+02:00,Req,8
S2_5,S2,2024-06-03T10:18:28.300+02:00,Res,8
S2,S2_4,2024-06-03T10:18:28.300+02:00,Req,8
S2_4,S2,2024-06-03T10:18:29.100+02:00,Res,8
S2,S0,2024-06-03T10:18:29.100+02:00,Res,8
S0,S3,2024-06-03T10:18:29.100+02:00,Req,8
S3,S3_1,2024-06-03T10:18:29.100+02:00,Req,8
S3_1,S3,2024-06-03T10:18:31.000+02:00,Res,8
S3,S3_2,2024-06-03T10:18:31.000+02:00,Req,8
S3_2,S3,2024-06-03T10:18:33.700+02:00,Res,8
S3,S3_3,2024-06-03T10:18:33.700+02:00,Req,8
S3_3,S3,2024-06-03T10:18:36.300+02:00,Res,8
S3,S0,2024-06-03T10:18:36.300+02:00,Res,8
S0,S4,2024-06-03T10:18:36.300+02:00,Req,8
S4,S4_4,2024-06-03T10:18:36.300+02:00,Req,8
S4_4,S4,2024-06-03T10:18:39.900+02:00,Res,8
S4,S0,2024-06-03T10:18:39.900+02:00,Res,8
S0,S5,2024-06-03T10:18:39.900+02:00,Req,8
S5,S0,2024-06-03T10:18:39.900+02:00,Res,8
S0,null,2024-06-03T10:18:39.900+02:00,Res,8
null,S0,2024-06-03T09:32:59.000+02:00,Req,9
S0,S1,2024-06-03T09:32:59.000+02:00,Req,9
S1,S1_3,2024-06-03T09:32:59.000+02:00,Req,9
S1_3,S1,2024-06-03T09:33:00.000+02:00,Res,9
S1,S0,2024-06-03T09:33:00.000+02:00,Res,9
S0,S2,2024-06-03T09:33:00.000+02:00,Req,9
S2,S2_4,2024-06-03T09:33:00.000+02:00,Req,9
S2_4,S2,2024-06-03T09:33:01.200+02:00,Res,9
S2,S0,2024-06-03T09:33:01.200+02:00,Res,9
S0,S3,2024-06-03T09:33:01.200+02:00,Req,9
S3,S3_1,2024-06-03T09:33:01.200+02:00,Req,9
S3_1,S3,2024-06-03T09:33:03.000+02:00,Res,9
S3,S3_2,2024-06-03T09:33:03.000+02:00,Req,9
S3_2,S3,2024-06-03T09:33:06.800+02:00,Res,9
S3,S3_3,2024-06-03T09:33:06.800+02:00,Req,9
S3_3,S3,2024-06-03T09:33:10.700+02:00,Res,9
S3,S0,2024-06-03T09:33:10.700+02:00,Res,9
S0,S4,2024-06-03T09:33:10.700+02:00,Req,9
S4,S4_4,2024-06-03T09:33:10.700+02:00,Req,9
S4_4,S4,2024-06-03T09:33:14.100+02:00,Res,9
S4,S0,2024-06-03T09:33:14.100+02:00,Res,9
S0,S5,2024-06-03T09:33:14.100+02:00,Req,9
S5,S0,2024-06-03T09:33:14.100+02:00,Res,9
S0,null,2024-06-03T09:33:14.100+02:00,Res,9
null,S0,2024-06-03T10:03:31.000+02:00,Req,10
S0,S1,2024-06-03T10:03:31.000+02:00,Req,10
S1,S1_3,2024-06-03T10:03:31.000+02:00,Req,10
S1_3,S1,2024-06-03T10:03:32.000+02:00,Res,10
S1,S0,2024-06-03T10:03:32.000+02:00,Res,10
S0,S2,2024-06-03T10:03:32.000+02:00,Req,10
S2,S2_2,2024-06-03T10:03:32.000+02:00,Req,10
S2_2,S2,2024-06-03T10:03:33.300+02:00,Res,10
S2,S2_1,2024-06-03T10:03:33.300+02:00,Req,10
S2_1,S2,2024-06-03T10:03:34.700+02:00,Res,10
S2,S2_3,2024-06-03T10:03:34.700+02:00,Req,10
S2_3,S2,2024-06-03T10:03:35.400+02:00,Res,10
S2,S2_4,2024-06-03T10:03:35.400+02:00,Req,10
S2_4,S2,2024-06-03T10:03:36.400+02:00,Res,10
S2,S2_5,2024-06-03T10:03:36.400+02:00,Req,10
S2_5,S2,2024-06-03T10:03:37.000+02:00,Res,10
S2,S0,2024-06-03T10:03:37.000+02:00,Res,10
S0,S3,2024-06-03T10:03:37.000+02:00,Req,10
S3,S3_1,2024-06-03T10:03:37.000+02:00,Req,10
S3_1,S3,2024-06-03T10:03:41.100+02:00,Res,10
S3,S3_2,2024-06-03T10:03:41.100+02:00,Req,10
S3_2,S3,2024-06-03T10:03:43.500+02:00,Res,10
S3,S3_3,2024-06-03T10:03:43.500+02:00,Req,10
S3_3,S3,2024-06-03T10:03:47.700+02:00,Res,10
S3,S0,2024-06-03T10:03:47.700+02:00,Res,10
S0,S4,2024-06-03T10:03:47.700+02:00,Req,10
S4,S4_2,2024-06-03T10:03:47.700+02:00,Req,10
S4_2,S4,2024-06-03T10:03:53.500+02:00,Res,10
S4,S0,2024-06-03T10:03:53.500+02:00,Res,10
S0,S5,2024-06-03T10:03:53.500+02:00,Req,10
S5,S0,2024-06-03T10:03:53.500+02:00,Res,10
S0,null,2024-06-03T10:03:53.500+02:00,Res,10
null,S0,2024-06-03T09:37:56.000+02:00,Req,11
S0,S1,2024-06-03T09:37:56.000+02:00,Req,11
S1,S1_3,2024-06-03T09:37:56.000+02:00,Req,11
S1_3,S1,2024-06-03T09:37:56.700+02:00,Res,11
S1,S0,2024-06-03T09:37:56.700+02:00,Res,11
S0,S2,2024-06-03T09:37:56.700+02:00,Req,11
S2,S2_5,2024-06-03T09:37:56.700+02:00,Req,11
S2_5,S2,2024-06-03T09:37:58.100+02:00,Res,11
S2,S2_4,2024-06-03T09:37:58.100+02:00,Req,11
S2_4,S2,2024-06-03T09:37:58.700+02:00,Res,11
S2,S0,2024-06-03T09:37:58.700+02:00,Res,11
S0,S3,2024-06-03T09:37:58.700+02:00,Req,11
S3,S3_1,2024-06-03T09:37:58.700+02:00,Req,11
S3_1,S3,2024-06-03T09:38:02.200+02:00,Res,11
S3,S3_2,2024-06-03T09:38:02.200+02:00,Req,11
S3_2,S3,2024-06-03T09:38:06.700+02:00,Res,11
S3,S3_3,2024-06-03T09:38:06.700+02:00,Req,11
S3_3,S3,2024-06-03T09:38:11.500+02:00,Res,11
S3,S0,2024-06-03T09:38:11.500+02:00,Res,11
S0,S4,2024-06-03T09:38:11.500+02:00,Req,11
S4,S4_2,2024-06-03T09:38:11.500+02:00,Req,11
S4_2,S4,2024-06-03T09:38:17.300+02:00,Res,11
S4,S0,2024-06-03T09:38:17.300+02:00,Res,11
S0,S5,2024-06-03T09:38:17.300+02:00,Req,11
S5,S0,2024-06-03T09:38:17.300+02:00,Res,11
S0,null,2024-06-03T09:38:17.300+02:00,Res,11
null,S0,2024-06-03T09:25:15.000+02:00,Req,12
S0,S1,2024-06-03T09:25:15.000+02:00,Req,12
S1,S1_1,2024-06-03T09:25:15.000+02:00,Req,12
S1_1,S1,2024-06-03T09:25:15.900+02:00,Res,12
S1,S0,2024-06-03T09:25:15.900+02:00,Res,12
S0,S2,2024-06-03T09:25:15.900+02:00,Req,12
S2,S2_5,2024-06-03T09:25:15.900+02:00,Req,12
S2_5,S2,2024-06-03T09:25:16.600+02:00,Res,12
S2,S0,2024-06-03T09:25:16.600+02:00,Res,12
S0,S3,2024-06-03T09:25:16.600+02:00,Req,12
S3,S3_1,2024-06-03T09:25:16.600+02:00,Req,12
S3_1,S3,2024-06-03T09:25:21.500+02:00,Res,12
S3,S3_2,2024-06-03T09:25:21.500+02:00,Req,12
S3_2,S3,2024-06-03T09:25:25.200+02:00,Res,12
S3,S3_3,2024-06-03T09:25:25.200+02:00,Req,12
S3_3,S3,2024-06-03T09:25:27.700+02:00,Res,12
S3,S0,2024-06-03T09:25:27.700+02:00,Res,12
S0,S4,2024-06-03T09:25:27.700+02:00,Req,12
S4,S4_4,2024-06-03T09:25:27.700+02:00,Req,12
S4_4,S4,2024-06-03T09:25:32.600+02:00,Res,12
S4,S0,2024-06-03T09:25:32.600+02:00,Res,12
S0,S5,2024-06-03T09:25:32.600+02:00,Req,12
S5,S0,2024-06-03T09:25:32.600+02:00,Res,12
S0,null,2024-06-03T09:25:32.600+02:00,Res,12
null,S0,2024-06-03T09:52:33.000+02:00,Req,13
S0,S1,2024-06-03T09:52:33.000+02:00,Req,13
S1,S1_2,2024-06-03T09:52:33.000+02:00,Req,13
S1_2,S1,2024-06-03T09:52:33.400+02:00,Res,13
S1,S0,2024-06-03T09:52:33.400+02:00,Res,13
S0,S2,2024-06-03T09:52:33.400+02:00,Req,13
S2,S2_5,2024-06-03T09:52:33.400+02:00,Req,13
S2_5,S2,2024-06-03T09:52:34.400+02:00,Res,13
S2,S0,2024-06-03T09:52:34.400+02:00,Res,13
S0,S3,2024-06-03T09:52:34.400+02:00,Req,13
S3,S3_1,2024-06-03T09:52:34.400+02:00,Req,13
S3_1,S3,2024-06-03T09:52:36.100+02:00,Res,13
S3,S3_2,2024-06-03T09:52:36.100+02:00,Req,13
S3_2,S3,2024-06-03T09:52:40.500+02:00,Res,13
S3,S3_3,2024-06-03T09:52:40.500+02:00,Req,13
S3_3,S3,2024-06-03T09:52:42.800+02:00,Res,13
S3,S0,2024-06-03T09:52:42.800+02:00,Res,13
S0,S4,2024-06-03T09:52:42.800+02:00,Req,13
S4,S4_4,2024-06-03T09:52:42.800+02:00,Req,13
S4_4,S4,2024-06-03T09:52:45.200+02:00,Res,13
S4,S0,2024-06-03T09:52:45.200+02:00,Res,13
S0,S5,2024-06-03T09:52:45.200+02:00,Req,13
S5,S0,2024-06-03T09:52:45.200+02:00,Res,13
S0,null,2024-06-03T09:52:45.200+02:00,Res,13
null,S0,2024-06-03T09:34:46.000+02:00,Req,14
S0,S1,2024-06-03T09:34:46.000+02:00,Req,14
S1,S1_3,2024-06-03T09:34:46.000+02:00,Req,14
S1_3,S1,2024-06-03T09:34:46.100+02:00,Res,14
S1,S0,2024-06-03T09:34:46.100+02:00,Res,14
S0,S2,2024-06-03T09:34:46.100+02:00,Req,14
S2,S2_3,2024-06-03T09:34:46.100+02:00,Req,14
S2_3,S2,2024-06-03T09:34:47.500+02:00,Res,14
S2,S2_5,2024-06-03T09:34:47.500+02:00,Req,14
S2_5,S2,2024-06-03T09:34:48.100+02:00,Res,14
S2,S2_2,2024-06-03T09:34:48.100+02:00,Req,14
S2_2,S2,2024-06-03T09:34:48.900+02:00,Res,14
S2,S2_1,2024-06-03T09:34:48.900+02:00,Req,14
S2_1,S2,2024-06-03T09:34:50.400+02:00,Res,14
S2,S2_4,2024-06-03T09:34:50.400+02:00,Req,14
S2_4,S2,2024-06-03T09:34:51.300+02:00,Res,14
S2,S0,2024-06-03T09:34:51.300+02:00,Res,14
S0,S3,2024-06-03T09:34:51.300+02:00,Req,14
S3,S3_1,2024-06-03T09:34:51.300+02:00,Req,14
S3_1,S3,2024-06-03T09:34:53.100+02:00,Res,14
S3,S3_2,2024-06-03T09:34:53.100+02:00,Req,14
S3_2,S3,2024-06-03T09:34:56.600+02:00,Res,14
S3,S3_3,2024-06-03T09:34:56.600+02:00,Req,14
S3_3,S3,2024-06-03T09:35:00.700+02:00,Res,14
S3,S0,2024-06-03T09:35:00.700+02:00,Res,14
S0,S4,2024-06-03T09:35:00.700+02:00,Req,14
S4,S4_3,2024-06-03T09:35:00.700+02:00,Req,14
S4_3,S4,2024-06-03T09:35:05.000+02:00,Res,14
S4,S0,2024-06-03T09:35:05.000+02:00,Res,14
S0,S5,2024-06-03T09:35:05.000+02:00,Req,14
S5,S0,2024-06-03T09:35:05.000+02:00,Res,14
S0,null,2024-06-03T09:35:05.000+02:00,Res,14
null,S0,2024-06-03T09:45:11.000+02:00,Req,15
S0,S1,2024-06-03T09:45:11.000+02:00,Req,15
S1,S1_1,2024-06-03T09:45:11.000+02:00,Req,15
S1_1,S1,2024-06-03T09:45:11.400+02:00,Res,15
S1,S0,2024-06-03T09:45:11.400+02:00,Res,15
S0,S2,2024-06-03T09:45:11.400+02:00,Req,15
S2,S2_4,2024-06-03T09:45:11.400+02:00,Req,15
S2_4,S2,2024-06-03T09:45:12.200+02:00,Res,15
S2,S2_2,2024-06-03T09:45:12.200+02:00,Req,15
S2_2,S2,2024-06-03T09:45:12.700+02:00,Res,15
S2,S2_1,2024-06-03T09:45:12.700+02:00,Req,15
S2_1,S2,2024-06-03T09:45:13.700+02:00,Res,15
S2,S2_5,2024-06-03T09:45:13.700+02:00,Req,15
S2_5,S2,2024-06-03T09:45:14.400+02:00,Res,15
S2,S2_3,2024-06-03T09:45:14.400+02:00,Req,15
S2_3,S2,2024-06-03T09:45:15.900+02:00,Res,15
S2,S0,2024-06-03T09:45:15.900+02:00,Res,15
S0,S3,2024-06-03T09:45:15.900+02:00,Req,15
S3,S3_1,2024-06-03T09:45:15.900+02:00,Req,15
S3_1,S3,2024-06-03T09:45:17.600+02:00,Res,15
S3,S3_2,2024-06-03T09:45:17.600+02:00,Req,15
S3_2,S3,2024-06-03T09:45:19.800+02:00,Res,15
S3,S3_3,2024-06-03T09:45:19.800+02:00,Req,15
S3_3,S3,2024-06-03T09:45:21.300+02:00,Res,15
S3,S0,2024-06-03T09:45:21.300+02:00,Res,15
S0,S4,2024-06-03T09:45:21.300+02:00,Req,15
S4,S4_2,2024-06-03T09:45:21.300+02:00,Req,15
S4_2,S4,2024-06-03T09:45:25.400+02:00,Res,15
S4,S0,2024-06-03T09:45:25.400+02:00,Res,15
S0,S5,2024-06-03T09:45:25.400+02:00,Req,15
S5,S0,2024-06-03T09:45:25.400+02:00,Res,15
S0,null,2024-06-03T09:45:25.400+02:00,Res,15
null,S0,2024-06-03T09:19:32.000+02:00,Req,16
S0,S1,2024-06-03T09:19:32.000+02:00,Req,16
S1,S1_2,2024-06-03T09:19:32.000+02:00,Req,16
S1_2,S1,2024-06-03T09:19:32.500+02:00,Res,16
S1,S0,2024-06-03T09:19:32.500+02:00,Res,16
S0,S2,2024-06-03T09:19:32.500+02:00,Req,16
S2,S2_4,2024-06-03T09:19:32.500+02:00,Req,16
S2_4,S2,2024-06-03T09:19:33.900+02:00,Res,16
S2,S2_1,2024-06-03T09:19:33.900+02:00,Req,16
S2_1,S2,2024-06-03T09:19:35.400+02:00,Res,16
S2,S2_5,2024-06-03T09:19:35.400+02:00,Req,16
S2_5,S2,2024-06-03T09:19:36.300+02:00,Res,16
S2,S2_2,2024-06-03T09:19:36.300+02:00,Req,16
S2_2,S2,2024-06-03T09:19:37.300+02:00,Res,16
S2,S2_3,2024-06-03T09:19:37.300+02:00,Req,16
S2_3,S2,2024-06-03T09:19:38.800+02:00,Res,16
S2,S0,2024-06-03T09:19:38.800+02:00,Res,16
S0,S3,2024-06-03T09:19:38.800+02:00,Req,16
S3,S3_1,2024-06-03T09:19:38.800+02:00,Req,16
S3_1,S3,2024-06-03T09:19:42.100+02:00,Res,16
S3,S3_2,2024-06-03T09:19:42.100+02:00,Req,16
S3_2,S3,2024-06-03T09:19:45.800+02:00,Res,16
S3,S3_3,2024-06-03T09:19:45.800+02:00,Req,16
