from,to,timestamp,type,user_id
S2,S2_5,2024-06-03 09:20:45.700,Req,0003
S2_5,S2,2024-06-03 09:20:47.000,Res,0003
S2,S2_3,2024-06-03 09:20:47.000,Req,0003
S2_3,S2,2024-06-03 09:20:47.700,Res,0003
S2,S2_4,2024-06-03 09:20:47.700,Req,0003
S2_4,S2,2024-06-03 09:20:48.700,Res,0003
S2,S2_2,2024-06-03 09:20:48.700,Req,0003
S2_2,S2,2024-06-03 09:20:49.700,Res,0003
S2,S2_1,2024-06-03 09:20:49.700,Req,0003
S2_1,S2,2024-06-03 09:20:50.500,Res,0003
S2,S0,2024-06-03 09:20:50.500,Res,0003
S0,S4,2024-06-03 09:20:50.500,Req,0003
S4,S4_4,2024-06-03 09:20:50.500,Req,0003
S4_4,S4,2024-06-03 09:20:52.400,Res,0003
S4,S0,2024-06-03 09:20:52.400,Res,0003
S0,null,2024-06-03 09:20:52.400,Res,0003
null,S0,2024-06-03 10:04:34.000,Req,0004
S0,S3,2024-06-03 10:04:34.000,Req,0004
S3,S3_1,2024-06-03 10:04:34.000,Req,0004
S3_1,S3,2024-06-03 10:04:37.300,Res,0004
S3,S3_2,2024-06-03 10:04:37.300,Req,0004
S3_2,S3,2024-06-03 10:04:40.500,Res,0004
S3,S3_3,2024-06-03 10:04:40.500,Req,0004
S3_3,S3,2024-06-03 10:04:44.400,Res,0004
S3,S0,2024-06-03 10:04:44.400,Res,0004
S0,S2,2024-06-03 10:04:44.400,Req,0004
S2,S2_2,2024-06-03 10:04:44.400,Req,0004
S2_2,S2,2024-06-03 10:04:45.200,Res,0004
S2,S0,2024-06-03 10:04:45.200,Res,0004
S0,S5,2024-06-03 10:04:45.200,Req,0004
S5,S5_1,2024-06-03 10:04:45.200,Req,0004
S5_1,S5_1_2,2024-06-03 10:04:45.200,Req,0004
S5_1_2,S5_1,2024-06-03 10:04:54.400,Res,0004
S5_1,S5,2024-06-03 10:04:54.400,Res,0004
S5,S0,2024-06-03 10:04:54.400,Res,0004
S0,S4,2024-06-03 10:04:54.400,Req,0004
S4,S4_1,2024-06-03 10:04:54.400,Req,0004
S4_1,S4,2024-06-03 10:05:01.000,Res,0004
S4,S0,2024-06-03 10:05:01.000,Res,0004
S0,S1,2024-06-03 10:05:01.000,Req,0004
S1,S1_2,2024-06-03 10:05:01.000,Req,0004
S1_2,S1,2024-06-03 10:05:01.400,Res,0004
S1,S0,2024-06-03 10:05:01.400,Res,0004
S0,null,2024-06-03 10:05:01.400,Res,0004
null,S0,2024-06-03 10:03:43.000,Req,0005
S0,S2,2024-06-03 10:03:43.000,Req,0005
S2,S2_1,2024-06-03 10:03:43.000,Req,0005
S2_1,S2,2024-06-03 10:03:44.300,Res,0005
S2,S2_2,2024-06-03 10:03:44.300,Req,0005
S2_2,S2,2024-06-03 10:03:44.900,Res,0005
S2,S2_3,2024-06-03 10:03:44.900,Req,0005
S2_3,S2,2024-06-03 10:03:45.400,Res,0005
S2,S2_5,2024-06-03 10:03:45.400,Req,0005
S2_5,S2,2024-06-03 10:03:46.500,Res,0005
S2,S2_4,2024-06-03 10:03:46.500,Req,0005
S2_4,S2,2024-06-03 10:03:47.600,Res,0005
S2,S0,2024-06-03 10:03:47.600,Res,0005
S0,S1,2024-06-03 10:03:47.600,Req,0005
S1,S1_3,2024-06-03 10:03:47.600,Req,0005
S1_3,S1,2024-06-03 10:03:47.600,Res,0005
S1,S0,2024-06-03 10:03:47.600,Res,0005
S0,S4,2024-06-03 10:03:47.600,Req,0005
S4,S4_5,2024-06-03 10:03:47.600,Req,0005
S4_5,S4,2024-06-03 10:03:51.900,Res,0005
S4,S0,2024-06-03 10:03:51.900,Res,0005
S0,S3,2024-06-03 10:03:51.900,Req,0005
S3,S3_1,2024-06-03 10:03:51.900,Req,0005
S3_1,S3,2024-06-03 10:03:55.900,Res,0005
S3,S3_2,2024-06-03 10:03:55.900,Req,0005
S3_2,S3,2024-06-03 10:04:00.600,Res,0005
S3,S3_3,2024-06-03 10:04:00.600,Req,0005
S3_3,S3,2024-06-03 10:04:02.700,Res,0005
S3,S0,2024-06-03 10:04:02.700,Res,0005
S0,null,2024-06-03 10:04:02.700,Res,0005
null,S0,2024-06-03 09:11:00.000,Req,0006
S0,S3,2024-06-03 09:11:00.000,Req,0006
S3,S3_1,2024-06-03 09:11:00.000,Req,0006
S3_1,S3,2024-06-03 09:11:03.600,Res,0006
S3,S3_2,2024-06-03 09:11:03.600,Req,0006
S3_2,S3,2024-06-03 09:11:06.800,Res,0006
S3,S3_3,2024-06-03 09:11:06.800,Req,0006
S3_3,S3,2024-06-03 09:11:11.800,Res,0006
S3,S0,2024-06-03 09:11:11.800,Res,0006
S0,S2,2024-06-03 09:11:11.800,Req,0006
S2,S2_2,2024-06-03 09:11:11.800,Req,0006
S2_2,S2,2024-06-03 09:11:12.300,Res,0006
S2,S2_1,2024-06-03 09:11:12.300,Req,0006
S2_1,S2,2024-06-03 09:11:13.300,Res,0006
S2,S2_5,2024-06-03 09:11:13.300,Req,0006
S2_5,S2,2024-06-03 09:11:14.500,Res,0006
S2,S0,2024-06-03 09:11:14.500,Res,0006
S0,S4,2024-06-03 09:11:14.500,Req,0006
S4,S4_2,2024-06-03 09:11:14.500,Req,0006
S4_2,S4,2024-06-03 09:11:21.100,Res,0006
S4,S0,2024-06-03 09:11:21.100,Res,0006
S0,S1,2024-06-03 09:11:21.100,Req,0006
S1,S1_1,2024-06-03 09:11:21.100,Req,0006
S1_1,S1,2024-06-03 09:11:21.500,Res,0006
S1,S0,2024-06-03 09:11:21.500,Res,0006
S0,S5,2024-06-03 09:11:21.500,Req,0006
S5,S5_2,2024-06-03 09:11:21.500,Req,0006
S5_2,S5_2_2,2024-06-03 09:11:21.500,Req,0006
S5_2_2,S5_2,2024-06-03 09:11:26.200,Res,0006
S5_2,S5,2024-06-03 09:11:26.200,Res,0006
S5,S0,2024-06-03 09:11:26.200,Res,0006
S0,null,2024-06-03 09:11:26.200,Res,0006
null,S0,2024-06-03 09:30:55.000,Req,0007
S0,S5,2024-06-03 09:30:55.000,Req,0007
S5,S5_1,2024-06-03 09:30:55.000,Req,0007
S5_1,S5_1_2,2024-06-03 09:30:55.000,Req,0007
S5_1_2,S5_1,2024-06-03 09:31:01.700,Res,0007
S5_1,S5,2024-06-03 09:31:01.700,Res,0007
S5,S0,2024-06-03 09:31:01.700,Res,0007
S0,S1,2024-06-03 09:31:01.700,Req,0007
S1,S1_3,2024-06-03 09:31:01.700,Req,0007
S1_3,S1,2024-06-03 09:31:02.700,Res,0007
S1,S0,2024-06-03 09:31:02.700,Res,0007
S0,S4,2024-06-03 09:31:02.700,Req,0007
S4,S4_1,2024-06-03 09:31:02.700,Req,0007
S4_1,S4,2024-06-03 09:31:04.900,Res,0007
S4,S0,2024-06-03 09:31:04.900,Res,0007
S0,S2,2024-06-03 09:31:04.900,Req,0007
S2,S2_1,2024-06-03 09:31:04.900,Req,0007
S2_1,S2,2024-06-03 09:31:06.300,Res,0007
S2,S2_3,2024-06-03 09:31:06.300,Req,0007
S2_3,S2,2024-06-03 09:31:06.800,Res,0007
S2,S2_5,2024-06-03 09:31:06.800,Req,0007
S2_5,S2,2024-06-03 09:31:07.300,Res,0007
S2,S2_2,2024-06-03 09:31:07.300,Req,0007
S2_2,S2,2024-06-03 09:31:08.400,Res,0007
S2,S2_4,2024-06-03 09:31:08.400,Req,0007
S2_4,S2,2024-06-03 09:31:09.000,Res,0007
S2,S0,2024-06-03 09:31:09.000,Res,0007
S0,null,2024-06-03 09:31:09.000,Res,0007
null,S0,2024-06-03 10:24:15.000,Req,0008
S0,S1,2024-06-03 10:24:15.000,Req,0008
S1,S1_3,2024-06-03 10:24:15.000,Req,0008
S1_3,S1,2024-06-03 10:24:15.700,Res,0008
S1,S0,2024-06-03 10:24:15.700,Res,0008
S0,S3,2024-06-03 10:24:15.700,Req,0008
S3,S3_1,2024-06-03 10:24:15.700,Req,0008
S3_1,S3,2024-06-03 10:24:20.400,Res,0008
S3,S3_2,2024-06-03 10:24:20.400,Req,0008
S3_2,S3,2024-06-03 10:24:23.500,Res,0008
S3,S3_3,2024-06-03 10:24:23.500,Req,0008
S3_3,S3,2024-06-03 10:24:26.100,Res,0008
S3,S0,2024-06-03 10:24:26.100,Res,0008
S0,S2,2024-06-03 10:24:26.100,Req,0008
S2,S2_2,2024-06-03 10:24:26.100,Req,0008
S2_2,S2,2024-06-03 10:24:26.900,Res,0008
S2,S2_5,2024-06-03 10:24:26.900,Req,0008
S2_5,S2,2024-06-03 10:24:27.400,Res,0008
S2,S0,2024-06-03 10:24:27.400,Res,0008
S0,S5,2024-06-03 10:24:27.400,Req,0008
S5,S5_2,2024-06-03 10:24:27.400,Req,0008
S5_2,S5_2_1,2024-06-03 10:24:27.400,Req,0008
S5_2_1,S5_2,2024-06-03 10:24:36.900,Res,0008
S5_2,S5,2024-06-03 10:24:36.900,Res,0008
S5,S0,2024-06-03 10:24:36.900,Res,0008
S0,null,2024-06-03 10:24:36.900,Res,0008
null,S0,2024-06-03 10:12:11.000,Req,0009
S0,S3,2024-06-03 10:12:11.000,Req,0009
S3,S3_1,2024-06-03 10:12:11.000,Req,0009
S3_1,S3,2024-06-03 10:12:13.500,Res,0009
S3,S3_2,2024-06-03 10:12:13.500,Req,0009
S3_2,S3,2024-06-03 10:12:17.400,Res,0009
S3,S3_3,2024-06-03 10:12:17.400,Req,0009
S3_3,S3,2024-06-03 10:12:22.400,Res,0009
S3,S0,2024-06-03 10:12:22.400,Res,0009
S0,S1,2024-06-03 10:12:22.400,Req,0009
S1,S1_1,2024-06-03 10:12:22.400,Req,0009
S1_1,S1,2024-06-03 10:12:23.100,Res,0009
S1,S0,2024-06-03 10:12:23.100,Res,0009
S0,S2,2024-06-03 10:12:23.100,Req,0009
S2,S2_2,2024-06-03 10:12:23.100,Req,0009
S2_2,S2,2024-06-03 10:12:23.900,Res,0009
S2,S2_4,2024-06-03 10:12:23.900,Req,0009
S2_4,S2,2024-06-03 10:12:24.800,Res,0009
S2,S0,2024-06-03 10:12:24.800,Res,0009
S0,S4,2024-06-03 10:12:24.800,Req,0009
S4,S4_2,2024-06-03 10:12:24.800,Req,0009
S4_2,S4,2024-06-03 10:12:34.300,Res,0009
S4,S0,2024-06-03 10:12:34.300,Res,0009
S0,S5,2024-06-03 10:12:34.300,Req,0009
S5,S5_2,2024-06-03 10:12:34.300,Req,0009
S5_2,S5_2_2,2024-06-03 10:12:34.300,Req,0009
S5_2_2,S5_2,2024-06-03 10:12:43.100,Res,0009
S5_2,S5,2024-06-03 10:12:43.100,Res,0009
S5,S0,2024-06-03 10:12:43.100,Res,0009
S0,null,2024-06-03 10:12:43.100,Res,0009
null,S0,2024-06-03 10:16:21.000,Req,0010
S0,S3,2024-06-03 10:16:21.000,Req,0010
S3,S3_1,2024-06-03 10:16:21.000,Req,0010
S3_1,S3,2024-06-03 10:16:25.000,Res,0010
S3,S3_2,2024-06-03 10:16:25.000,Req,0010
S3_2,S3,2024-06-03 10:16:27.600,Res,0010
S3,S3_3,2024-06-03 10:16:27.600,Req,0010
S3_3,S3,2024-06-03 10:16:29.600,Res,0010
S3,S0,2024-06-03 10:16:29.600,Res,0010
S0,S1,2024-06-03 10:16:29.600,Req,0010
S1,S1_3,2024-06-03 10:16:29.600,Req,0010
S1_3,S1,2024-06-03 10:16:29.800,Res,0010
S1,S0,2024-06-03 10:16:29.800,Res,0010
S0,S2,2024-06-03 10:16:29.800,Req,0010
S2,S2_4,2024-06-03 10:16:29.800,Req,0010
S2_4,S2,2024-06-03 10:16:30.900,Res,0010
S2,S2_2,2024-06-03 10:16:30.900,Req,0010
S2_2,S2,2024-06-03 10:16:31.600,Res,0010
S2,S0,2024-06-03 10:16:31.600,Res,0010
S0,S5,2024-06-03 10:16:31.600,Req,0010
S5,S5_1,2024-06-03 10:16:31.600,Req,0010
S5_1,S5_1_3,2024-06-03 10:16:31.600,Req,0010
S5_1_3,S5_1,2024-06-03 10:16:34.800,Res,0010
S5_1,S5,2024-06-03 10:16:34.800,Res,0010
S5,S0,2024-06-03 10:16:34.800,Res,0010
S0,null,2024-06-03 10:16:34.800,Res,0010
null,S0,2024-06-03 09:19:28.000,Req,0011
S0,S2,2024-06-03 09:19:28.000,Req,0011
S2,S2_1,2024-06-03 09:19:28.000,Req,0011
S2_1,S2,2024-06-03 09:19:29.000,Res,0011
S2,S2_3,2024-06-03 09:19:29.000,Req,0011
S2_3,S2,2024-06-03 09:19:30.400,Res,0011
S2,S2_4,2024-06-03 09:19:30.400,Req,0011
S2_4,S2,2024-06-03 09:19:31.400,Res,0011
S2,S2_5,2024-06-03 09:19:31.400,Req,0011
S2_5,S2,2024-06-03 09:19:32.600,Res,0011
S2,S2_2,2024-06-03 09:19:32.600,Req,0011
S2_2,S2,2024-06-03 09:19:34.100,Res,0011
S2,S0,2024-06-03 09:19:34.100,Res,0011
S0,S1,2024-06-03 09:19:34.100,Req,0011
S1,S1_1,2024-06-03 09:19:34.100,Req,0011
S1_1,S1,2024-06-03 09:19:34.600,Res,0011
S1,S0,2024-06-03 09:19:34.600,Res,0011
S0,S3,2024-06-03 09:19:34.600,Req,0011
S3,S3_1,2024-06-03 09:19:34.600,Req,0011
S3_1,S3,2024-06-03 09:19:38.400,Res,0011
S3,S3_2,2024-06-03 09:19:38.400,Req,0011
S3_2,S3,2024-06-03 09:19:42.900,Res,0011
S3,S3_3,2024-06-03 09:19:42.900,Req,0011
S3_3,S3,2024-06-03 09:19:47.300,Res,0011
S3,S0,2024-06-03 09:19:47.300,Res,0011
S0,S5,2024-06-03 09:19:47.300,Req,0011
S5,S5_1,2024-06-03 09:19:47.300,Req,0011
S5_1,S5_1_1,2024-06-03 09:19:47.300,Req,0011
S5_1_1,S5_1,2024-06-03 09:19:55.900,Res,0011
S5_1,S5,2024-06-03 09:19:55.900,Res,0011
S5,S0,2024-06-03 09:19:55.900,Res,0011
S0,S4,2024-06-03 09:19:55.900,Req,0011
S4,S4_4,2024-06-03 09:19:55.900,Req,0011
S4_4,S4,2024-06-03 09:20:03.600,Res,0011
S4,S0,2024-06-03 09:20:03.600,Res,0011
S0,null,2024-06-03 09:20:03.600,Res,0011
null,S0,2024-06-03 09:34:20.000,Req,0012
S0,S1,2024-06-03 09:34:20.000,Req,0012
S1,S1_3,2024-06-03 09:34:20.000,Req,0012
S1_3,S1,2024-06-03 09:34:20.400,Res,0012
S1,S0,2024-06-03 09:34:20.400,Res,0012
S0,S3,2024-06-03 09:34:20.400,Req,0012
S3,S3_1,2024-06-03 09:34:20.400,Req,0012
S3_1,S3,2024-06-03 09:34:25.000,Res,0012
S3,S3_2,2024-06-03 09:34:25.000,Req,0012
S3_2,S3,2024-06-03 09:34:26.500,Res,0012
S3,S3_3,2024-06-03 09:34:26.500,Req,0012
S3_3,S3,2024-06-03 09:34:28.300,Res,0012
S3,S0,2024-06-03 09:34:28.300,Res,0012
S0,S5,2024-06-03 09:34:28.300,Req,0012
S5,S5_2,2024-06-03 09:34:28.300,Req,0012
S5_2,S5_2_1,2024-06-03 09:34:28.300,Req,0012
S5_2_1,S5_2,2024-06-03 09:34:33.900,Res,0012
S5_2,S5,2024-06-03 09:34:33.900,Res,0012
S5,S0,2024-06-03 09:34:33.900,Res,0012
S0,S2,2024-06-03 09:34:33.900,Req,0012
S2,S2_5,2024-06-03 09:34:33.900,Req,0012
S2_5,S2,2024-06-03 09:34:35.100,Res,0012
S2,S2_3,2024-06-03 09:34:35.100,Req,0012
S2_3,S2,2024-06-03 09:34:35.800,Res,0012
S2,S2_1,2024-06-03 09:34:35.800,Req,0012
S2_1,S2,2024-06-03 09:34:36.900,Res,0012
S2,S2_4,2024-06-03 09:34:36.900,Req,0012
S2_4,S2,2024-06-03 09:34:38.100,Res,0012
S2,S0,2024-06-03 09:34:38.100,Res,0012
S0,S4,2024-06-03 09:34:38.100,Req,0012
S4,S4_2,2024-06-03 09:34:38.100,Req,0012
S4_2,S4,2024-06-03 09:34:46.800,Res,0012
S4,S0,2024-06-03 09:34:46.800,Res,0012
S0,null,2024-06-03 09:34:46.800,Res,0012
null,S0,2024-06-03 10:03:15.000,Req,0013
S0,S3,2024-06-03 10:03:15.000,Req,0013
S3,S3_1,2024-06-03 10:03:15.000,Req,0013
S3_1,S3,2024-06-03 10:03:17.100,Res,0013
S3,S3_2,2024-06-03 10:03:17.100,Req,0013
S3_2,S3,2024-06-03 10:03:19.900,Res,0013
S3,S3_3,2024-06-03 10:03:19.900,Req,0013
S3_3,S3,2024-06-03 10:03:24.000,Res,0013
S3,S0,2024-06-03 10:03:24.000,Res,0013
S0,S4,2024-06-03 10:03:24.000,Req,0013
S4,S4_3,2024-06-03 10:03:24.000,Req,0013
S4_3,S4,2024-06-03 10:03:30.100,Res,0013
S4,S0,2024-06-03 10:03:30.100,Res,0013
S0,S2,2024-06-03 10:03:30.100,Req,0013
S2,S2_2,2024-06-03 10:03:30.100,Req,0013
S2_2,S2,2024-06-03 10:03:31.300,Res,0013
S2,S0,2024-06-03 10:03:31.300,Res,0013
S0,S1,2024-06-03 10:03:31.300,Req,0013
S1,S1_2,2024-06-03 10:03:31.300,Req,0013
S1_2,S1,2024-06-03 10:03:31.800,Res,0013
S1,S0,2024-06-03 10:03:31.800,Res,0013
S0,null,2024-06-03 10:03:31.800,Res,0013
null,S0,2024-06-03 09:16:56.000,Req,0014
S0,S5,2024-06-03 09:16:56.000,Req,0014
S5,S5_1,2024-06-03 09:16:56.000,Req,0014
S5_1,S5_1_1,2024-06-03 09:16:56.000,Req,0014
S5_1_1,S5_1,2024-06-03 09:17:03.700,Res,0014
S5_1,S5,2024-06-03 09:17:03.700,Res,0014
S5,S0,2024-06-03 09:17:03.700,Res,0014
S0,S1,2024-06-03 09:17:03.700,Req,0014
S1,S1_2,2024-06-03 09:17:03.700,Req,0014
S1_2,S1,2024-06-03 09:17:03.900,Res,0014
S1,S0,2024-06-03 09:17:03.900,Res,0014
S0,S2,2024-06-03 09:17:03.900,Req,0014
S2,S2_2,2024-06-03 09:17:03.900,Req,0014
S2_2,S2,2024-06-03 09:17:05.300,Res,0014
S2,S2_4,2024-06-03 09:17:05.300,Req,0014
S2_4,S2,2024-06-03 09:17:06.500,Res,0014
S2,S2_3,2024-06-03 09:17:06.500,Req,0014
S2_3,S2,2024-06-03 09:17:07.700,Res,0014
S2,S0,2024-06-03 09:17:07.700,Res,0014
S0,null,2024-06-03 09:17:07.700,Res,0014
null,S0,2024-06-03 09:40:35.000,Req,0015
S0,S2,2024-06-03 09:40:35.000,Req,0015
S2,S2_2,2024-06-03 09:40:35.000,Req,0015
S2_2,S2,2024-06-03 09:40:36.100,Res,0015
S2,S2_1,2024-06-03 09:40:36.100,Req,0015
S2_1,S2,2024-06-03 09:40:37.600,Res,0015
S2,S0,2024-06-03 09:40:37.600,Res,0015
S0,S3,2024-06-03 09:40:37.600,Req,0015
S3,S3_1,2024-06-03 09:40:37.600,Req,0015
S3_1,S3,2024-06-03 09:40:40.900,Res,0015
S3,S3_2,2024-06-03 09:40:40.900,Req,0015
S3_2,S3,2024-06-03 09:40:43.700,Res,0015
S3,S3_3,2024-06-03 09:40:43.700,Req,0015
S3_3,S3,2024-06-03 09:40:45.400,Res,0015
S3,S0,2024-06-03 09:40:45.400,Res,0015
S0,null,2024-06-03 09:40:45.400,Res,0015
null,S0,2024-06-03 09:56:00.000,Req,0016
S0,S3,2024-06-03 09:56:00.000,Req,0016
S3,S3_1,2024-06-03 09:56:00.000,Req,0016
S3_1,S3,2024-06-03 09:56:02.000,Res,0016
S3,S3_2,2024-06-03 09:56:02.000,Req,0016
S3_2,S3,2024-06-03 09:56:06.300,Res,0016
S3,S3_3,2024-06-03 09:56:06.300,Req,0016
S3_3,S3,2024-06-03 09:56:08.000,Res,0016
S3,S0,2024-06-03 09:56:08.000,Res,0016
S0,S2,2024-06-03 09:56:08.000,Req,0016
S2,S2_2,2024-06-03 09:56:08.000,Req,0016
S2_2,S2,2024-06-03 09:56:08.800,Res,0016
S2,S2_3,2024-06-03 09:56:08.800,Req,0016
S2_3,S2,2024-06-03 09:56:10.000,Res,0016
S2,S2_4,2024-06-03 09:56:10.000,Req,0016
S2_4,S2,2024-06-03 09:56:10.700,Res,0016
S2,S2_1,2024-06-03 09:56:10.700,Req,0016
S2_1,S2,2024-06-03 09:56:12.100,Res,0016
S2,S0,2024-06-03 09:56:12.100,Res,0016
S0,S1,2024-06-03 09:56:12.100,Req,0016
S1,S1_1,2024-06-03 09:56:12.100,Req,0016
S1_1,S1,2024-06-03 09:56:12.600,Res,0016
S1,S0,2024-06-03 09:56:12.600,Res,0016
S0,S5,2024-06-03 09:56:12.600,Req,0016
S5,S5_1,2024-06-03 09:56:12.600,Req,0016
S5_1,S5_1_3,2024-06-03 09:56:12.600,Req,0016
S5_1_3,S5_1,2024-06-03 09:56:18.400,Res,0016
S5_1,S5,2024-06-03 09:56:18.400,Res,0016
S5,S0,2024-06-03 09:56:18.400,Res,0016
S0,null,2024-06-03 09:56:18.400,Res,0016
null,S0,2024-06-03 09:34:06.000,Req,0017
S0,S3,2024-06-03 09:34:06.000,Req,0017
S3,S3_1,2024-06-03 09:34:06.000,Req,0017
S3_1,S3,2024-06-03 09:34:10.400,Res,0017
S3,S3_2,2024-06-03 09:34:10.400,Req,0017
S3_2,S3,2024-06-03 09:34:12.800,Res,0017
S3,S3_3,2024-06-03 09:34:12.800,Req,0017
S3_3,S3,2024-06-03 09:34:17.300,Res,0017
S3,S0,2024-06-03 09:34:17.300,Res,0017
S0,S1,2024-06-03 09:34:17.300,Req,0017
S1,S1_1,2024-06-03 09:34:17.300,Req,0017
S1_1,S1,2024-06-03 09:34:17.500,Res,0017
S1,S0,2024-06-03 09:34:17.500,Res,0017
S0,S5,2024-06-03 09:34:17.500,Req,0017
S5,S5_1,2024-06-03 09:34:17.500,Req,0017
S5_1,S5_1_3,2024-06-03 09:34:17.500,Req,0017
S5_1_3,S5_1,2024-06-03 09:34:22.100,Res,0017
S5_1,S5,2024-06-03 09:34:22.100,Res,0017
S5,S0,2024-06-03 09:34:22.100,Res,0017
S0,S2,2024-06-03 09:34:22.100,Req,0017
S2,S2_3,2024-06-03 09:34:22.100,Req,0017
S2_3,S2,2024-06-03 09:34:23.000,Res,0017
S2,S0,2024-06-03 09:34:23.000,Res,0017
S0,S4,2024-06-03 09:34:23.000,Req,0017
S4,S4_2,2024-06-03 09:34:23.000,Req,0017
S4_2,S4,2024-06-03 09:34:30.900,Res,0017
S4,S0,2024-06-03 09:34:30.900,Res,0017
S0,null,2024-06-03 09:34:30.900,Res,0017
null,S0,2024-06-03 09:24:42.000,Req,0018
S0,S4,2024-06-03 09:24:42.000,Req,0018
S4,S4_2,2024-06-03 09:24:42.000,Req,0018
S4_2,S4,2024-06-03 09:24:52.000,Res,0018
S4,S0,2024-06-03 09:24:52.000,Res,0018
S0,S1,2024-06-03 09:24:52.000,Req,0018
S1,S1_1,2024-06-03 09:24:52.000,Req,0018
S1_1,S1,2024-06-03 09:24:52.600,Res,0018
S1,S0,2024-06-03 09:24:52.600,Res,0018
S0,S2,2024-06-03 09:24:52.600,Req,0018
S2,S2_4,2024-06-03 09:24:52.600,Req,0018
S2_4,S2,2024-06-03 09:24:53.300,Res,0018
S2,S0,2024-06-03 09:24:53.300,Res,0018
S0,S3,2024-06-03 09:24:53.300,Req,0018
S3,S3_1,2024-06-03 09:24:53.300,Req,0018
S3_1,S3,2024-06-03 09:24:55.400,Res,0018
S3,S3_2,2024-06-03 09:24:55.400,Req,0018
S3_2,S3,2024-06-03 09:24:57.200,Res,0018
S3,S3_3,2024-06-03 09:24:57.200,Req,0018
S3_3,S3,2024-06-03 09:25:01.700,Res,0018
S3,S0,2024-06-03 09:25:01.700,Res,0018
S0,S5,2024-06-03 09:25:01.700,Req,0018
S5,S5_2,2024-06-03 09:25:01.700,Req,0018
S5_2,S5_2_2,2024-06-03 09:25:01.700,Req,0018
S5_2_2,S5_2,2024-06-03 09:25:08.700,Res,0018
S5_2,S5,2024-06-03 09:25:08.700,Res,0018
S5,S0,2024-06-03 09:25:08.700,Res,0018
S0,null,2024-06-03 09:25:08.700,Res,0018
null,S0,2024-06-03 10:43:56.000,Req,0019
S0,S4,2024-06-03 10:43:56.000,Req,0019
S4,S4_2,2024-06-03 10:43:56.000,Req,0019
S4_2,S4,2024-06-03 10:43:59.500,Res,0019
S4,S0,2024-06-03 10:43:59.500,Res,0019
S0,S5,2024-06-03 10:43:59.500,Req,0019
S5,S5_1,2024-06-03 10:43:59.500,Req,0019
S5_1,S5_1_1,2024-06-03 10:43:59.500,Req,0019
